poem_title,section,slug,path,versions,author_lines,viewport_width,content_width,font_size,font_family,automatic_wraps,affected_lines,affected_line_share,wrap_free
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Впечатление от театра,different,impression-of-the-theater,/different/impression-of-the-theater,3,96,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,320,284,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,320,284,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,320,284,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,360,324,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,360,324,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,360,324,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,384,348,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,384,348,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,390,354,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,390,354,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,393,357,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,393,357,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,414,378,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,414,378,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,414,378,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,480,444,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,500,464,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Явь,different,reality,/different/reality,1,53,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,320,284,18,"""Times New Roman"", Times, serif",43,43,0.413462,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,320,284,17,"""Times New Roman"", Times, serif",29,29,0.278846,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,320,284,16,"""Times New Roman"", Times, serif",15,15,0.144231,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,360,324,18,"""Times New Roman"", Times, serif",12,12,0.115385,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,360,324,17,"""Times New Roman"", Times, serif",8,8,0.076923,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,360,324,16,"""Times New Roman"", Times, serif",5,5,0.048077,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,384,348,18,"""Times New Roman"", Times, serif",7,7,0.067308,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,384,348,17,"""Times New Roman"", Times, serif",5,5,0.048077,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,384,348,16,"""Times New Roman"", Times, serif",2,2,0.019231,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,390,354,18,"""Times New Roman"", Times, serif",5,5,0.048077,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,390,354,17,"""Times New Roman"", Times, serif",4,4,0.038462,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,390,354,16,"""Times New Roman"", Times, serif",2,2,0.019231,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,393,357,18,"""Times New Roman"", Times, serif",5,5,0.048077,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,393,357,17,"""Times New Roman"", Times, serif",4,4,0.038462,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,393,357,16,"""Times New Roman"", Times, serif",2,2,0.019231,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,414,378,18,"""Times New Roman"", Times, serif",4,4,0.038462,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,414,378,17,"""Times New Roman"", Times, serif",2,2,0.019231,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,414,378,16,"""Times New Roman"", Times, serif",1,1,0.009615,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,480,444,18,"""Times New Roman"", Times, serif",1,1,0.009615,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,480,444,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,480,444,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,500,464,18,"""Times New Roman"", Times, serif",1,1,0.009615,false
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,500,464,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,500,464,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,535,499,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,535,499,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,535,499,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,536,500,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,536,500,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,536,500,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,760,724,18,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,760,724,17,"""Times New Roman"", Times, serif",0,0,0.000000,true
Я слишком близко,different,im-too-close,/different/im-too-close,3,104,760,724,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,320,284,18,"""Times New Roman"", Times, serif",48,48,0.727273,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,320,284,17,"""Times New Roman"", Times, serif",44,44,0.666667,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,320,284,16,"""Times New Roman"", Times, serif",30,30,0.454545,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,360,324,18,"""Times New Roman"", Times, serif",24,24,0.363636,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,360,324,17,"""Times New Roman"", Times, serif",13,13,0.196970,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,360,324,16,"""Times New Roman"", Times, serif",3,3,0.045455,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,384,348,18,"""Times New Roman"", Times, serif",12,12,0.181818,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,384,348,17,"""Times New Roman"", Times, serif",3,3,0.045455,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,384,348,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,390,354,18,"""Times New Roman"", Times, serif",9,9,0.136364,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,390,354,17,"""Times New Roman"", Times, serif",3,3,0.045455,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,390,354,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,393,357,18,"""Times New Roman"", Times, serif",7,7,0.106061,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,393,357,17,"""Times New Roman"", Times, serif",2,2,0.030303,false
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,393,357,16,"""Times New Roman"", Times, serif",0,0,0.000000,true
Первая фотография Гитлера,different,first-picture-of-hitler,/different/first-picture-of-hitler,2,66,414,378,18,"""Times New Roman"", Times, serif",2,2,0.030303,false
